example_id,group,symbol,timeframe,example_type,timestamp,pivot_state,pivot_type,pivot_extreme_time,pivot_detected_at,pivot_extreme_price,confirmation_lag_bars,visibility_score,atr,lookahead_safe,is_candidate,is_confirmed,is_ambiguous,reason
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-03 13:00:00,candidate_low,low,2026-03-03 13:00:00,2026-03-03 13:00:00,1.15819,3,2.471607314725672,0.002597499999999975,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-03 16:00:00,candidate_low,low,2026-03-03 16:00:00,2026-03-03 16:00:00,1.15649,3,1.873343932167467,0.0026957142857142774,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-03 17:00:00,candidate_low,low,2026-03-03 17:00:00,2026-03-03 17:00:00,1.15304,3,2.792607802874742,0.003043749999999984,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-03 20:00:00,confirmed_low,low,2026-03-03 17:00:00,2026-03-03 20:00:00,1.15304,3,3.062994522215446,0.0029872727272727373,True,False,True,False,"visible move: atr_score=3.063, relative_score=0.00788"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-03 21:00:00,candidate_high,high,2026-03-03 21:00:00,2026-03-03 21:00:00,1.16258,3,3.2293370944992565,0.0029541666666666653,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 00:00:00,confirmed_high,high,2026-03-03 21:00:00,2026-03-04 00:00:00,1.16258,3,2.1986052998605294,0.0025607142857142972,True,False,True,False,"visible move: atr_score=2.199, relative_score=0.00485"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 02:00:00,candidate_low,low,2026-03-04 02:00:00,2026-03-04 02:00:00,1.15922,3,1.3540298507463113,0.002392857142857165,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 03:00:00,candidate_low,low,2026-03-04 03:00:00,2026-03-04 03:00:00,1.15748,3,1.9036001190121628,0.0024007142857143116,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 06:00:00,confirmed_low,low,2026-03-04 03:00:00,2026-03-04 06:00:00,1.15748,3,2.1448206503519436,0.002130714285714319,True,False,True,False,"visible move: atr_score=2.145, relative_score=0.00394"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 08:00:00,candidate_high,high,2026-03-04 08:00:00,2026-03-04 08:00:00,1.16177,3,1.7393767705381742,0.0017650000000000166,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 09:00:00,candidate_high,high,2026-03-04 09:00:00,2026-03-04 09:00:00,1.16281,3,2.3220338983049897,0.0017700000000000018,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 10:00:00,confirmed_low,low,2026-03-04 07:00:00,2026-03-04 10:00:00,1.1587,3,2.421717171717075,0.0016971428571428574,True,False,True,False,"visible move: atr_score=2.422, relative_score=0.00354"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 12:00:00,candidate_high,high,2026-03-04 12:00:00,2026-03-04 12:00:00,1.16469,3,3.026455026454981,0.0018900000000000108,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 13:00:00,candidate_high,high,2026-03-04 13:00:00,2026-03-04 13:00:00,1.16547,3,3.137240886347377,0.001998571428571437,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 16:00:00,confirmed_high,high,2026-03-04 13:00:00,2026-03-04 16:00:00,1.16547,3,2.889400921658978,0.0021700000000000053,True,False,True,False,"visible move: atr_score=2.889, relative_score=0.00539"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 17:00:00,candidate_low,low,2026-03-04 17:00:00,2026-03-04 17:00:00,1.16166,3,1.749426041325059,0.002177857142857152,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-04 20:00:00,confirmed_low,low,2026-03-04 17:00:00,2026-03-04 20:00:00,1.16166,3,1.642432253800475,0.002161428571428568,True,False,True,False,"visible move: atr_score=1.642, relative_score=0.00305"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 02:00:00,candidate_high,high,2026-03-05 02:00:00,2026-03-05 02:00:00,1.16453,3,1.3209990749306486,0.0015442857142857122,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 03:00:00,candidate_high,high,2026-03-05 03:00:00,2026-03-05 03:00:00,1.16475,3,1.4868421052631136,0.0015199999999999975,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 04:00:00,candidate_low,low,2026-03-05 04:00:00,2026-03-05 04:00:00,1.16224,3,1.760521042084179,0.001425714285714284,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 05:00:00,candidate_low,low,2026-03-05 05:00:00,2026-03-05 05:00:00,1.16099,3,2.6925831202045996,0.0013964285714285682,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 06:00:00,confirmed_high,high,2026-03-05 03:00:00,2026-03-05 06:00:00,1.16475,3,3.1904503526858337,0.0013164285714285676,True,False,True,False,"visible move: atr_score=3.190, relative_score=0.00362"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 07:00:00,candidate_low,low,2026-03-05 07:00:00,2026-03-05 07:00:00,1.1594,3,4.1518847006652,0.0012885714285714167,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 08:00:00,candidate_low,low,2026-03-05 08:00:00,2026-03-05 08:00:00,1.15877,3,3.2307692307692935,0.0013649999999999812,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 10:00:00,candidate_low,low,2026-03-05 10:00:00,2026-03-05 10:00:00,1.15816,3,2.357317670092955,0.0014592857142856947,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 11:00:00,candidate_high,high,2026-03-05 11:00:00,2026-03-05 11:00:00,1.1644,3,3.7158655891110435,0.0016792857142857085,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 13:00:00,confirmed_low,low,2026-03-05 10:00:00,2026-03-05 13:00:00,1.15816,3,3.3664739884393007,0.0018535714285714386,True,False,True,False,"visible move: atr_score=3.366, relative_score=0.00537"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 14:00:00,ambiguous_noise,ambiguous,,2026-03-05 14:00:00,,3,,0.0019085714285714342,True,False,False,True,pivot too close to previous confirmed pivot
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 15:00:00,candidate_low,low,2026-03-05 15:00:00,2026-03-05 15:00:00,1.15897,3,2.564777327935254,0.002117142857142849,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 17:00:00,candidate_low,low,2026-03-05 17:00:00,2026-03-05 17:00:00,1.1569099999999999,3,2.444514106583119,0.0022785714285714154,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 18:00:00,candidate_low,low,2026-03-05 18:00:00,2026-03-05 18:00:00,1.15588,3,2.737777777777775,0.002410714285714266,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 21:00:00,confirmed_low,low,2026-03-05 18:00:00,2026-03-05 21:00:00,1.15588,3,2.6330275229357545,0.002491428571428557,True,False,True,False,"visible move: atr_score=2.633, relative_score=0.00567"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-05 22:00:00,candidate_high,high,2026-03-05 22:00:00,2026-03-05 22:00:00,1.16105,3,2.0049861495844588,0.002578571428571414,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 02:00:00,candidate_high,high,2026-03-06 02:00:00,2026-03-06 02:00:00,1.16143,3,2.2121103547116125,0.001993571428571404,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 03:00:00,candidate_high,high,2026-03-06 03:00:00,2026-03-06 03:00:00,1.16202,3,0.923959827833615,0.001991428571428549,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 04:00:00,candidate_high,high,2026-03-06 04:00:00,2026-03-06 04:00:00,1.16206,3,0.9256630556593474,0.0019121428571428542,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 05:00:00,candidate_high,high,2026-03-06 05:00:00,2026-03-06 05:00:00,1.16207,3,1.0492631578946763,0.001696428571428567,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 06:00:00,candidate_high,high,2026-03-06 06:00:00,2026-03-06 06:00:00,1.1621,3,0.9598253275108282,0.00163571428571428,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 07:00:00,candidate_low,low,2026-03-06 07:00:00,2026-03-06 07:00:00,1.16056,3,1.0774612693652492,0.0014292857142856885,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 08:00:00,candidate_low,low,2026-03-06 08:00:00,2026-03-06 08:00:00,1.16017,3,1.4805479452054977,0.001303571428571404,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 09:00:00,confirmed_high,high,2026-03-06 06:00:00,2026-03-06 09:00:00,1.1621,3,1.5484240687679405,0.0012464285714285372,True,False,True,False,"visible move: atr_score=1.548, relative_score=0.00166"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 10:00:00,candidate_low,low,2026-03-06 10:00:00,2026-03-06 10:00:00,1.16015,3,1.6337522441651269,0.001193571428571397,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 11:00:00,candidate_low,low,2026-03-06 11:00:00,2026-03-06 11:00:00,1.15717,3,3.602884082085487,0.0012878571428571104,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 13:00:00,candidate_low,low,2026-03-06 13:00:00,2026-03-06 13:00:00,1.1561,3,4.8863080684599,0.001168571428571392,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 14:00:00,candidate_low,low,2026-03-06 14:00:00,2026-03-06 14:00:00,1.15522,3,5.012048192771215,0.0012449999999999723,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 15:00:00,candidate_low,low,2026-03-06 15:00:00,2026-03-06 15:00:00,1.15505,3,3.506692160611973,0.001494285714285702,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 16:00:00,candidate_low,low,2026-03-06 16:00:00,2026-03-06 16:00:00,1.1546,3,2.8648885002186444,0.0016335714285714248,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 17:00:00,candidate_high,high,2026-03-06 17:00:00,2026-03-06 17:00:00,1.1593,3,2.7658680117696104,0.0016992857142857126,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 18:00:00,candidate_high,high,2026-03-06 18:00:00,2026-03-06 18:00:00,1.1613,3,3.530297327813317,0.0018978571428571258,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 19:00:00,confirmed_low,low,2026-03-06 16:00:00,2026-03-06 19:00:00,1.1546,3,3.397319811662416,0.0019721428571428507,True,False,True,False,"visible move: atr_score=3.397, relative_score=0.00578"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 20:00:00,candidate_high,high,2026-03-06 20:00:00,2026-03-06 20:00:00,1.16215,3,3.561320754716937,0.0021200000000000108,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-06 23:00:00,confirmed_high,high,2026-03-06 20:00:00,2026-03-06 23:00:00,1.16215,3,2.3486842105263652,0.0021714285714285702,True,False,True,False,"visible move: atr_score=2.349, relative_score=0.00439"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 00:00:00,candidate_low,low,2026-03-09 00:00:00,2026-03-09 00:00:00,1.15423,3,3.0295081967212867,0.002614285714285712,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 01:00:00,candidate_low,low,2026-03-09 01:00:00,2026-03-09 01:00:00,1.15245,3,3.6178906681391716,0.0025871428571428512,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 02:00:00,candidate_low,low,2026-03-09 02:00:00,2026-03-09 02:00:00,1.15212,3,3.6784164859002053,0.002634285714285716,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 03:00:00,candidate_low,low,2026-03-09 03:00:00,2026-03-09 03:00:00,1.1515900000000001,3,3.9318494091783136,0.002599285714285709,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 04:00:00,candidate_low,low,2026-03-09 04:00:00,2026-03-09 04:00:00,1.15069,3,1.8182317408017243,0.002601428571428564,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 07:00:00,confirmed_low,low,2026-03-09 04:00:00,2026-03-09 07:00:00,1.15069,3,1.9644527595884025,0.002290714285714257,True,False,True,False,"visible move: atr_score=1.964, relative_score=0.00390"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 08:00:00,candidate_high,high,2026-03-09 08:00:00,2026-03-09 08:00:00,1.15714,3,2.702783597725283,0.002386428571428551,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 11:00:00,confirmed_high,high,2026-03-09 08:00:00,2026-03-09 11:00:00,1.15714,3,2.3076923076923292,0.0027299999999999625,True,False,True,False,"visible move: atr_score=2.308, relative_score=0.00546"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 12:00:00,candidate_high,high,2026-03-09 12:00:00,2026-03-09 12:00:00,1.1573,3,1.9692832764505488,0.002929999999999972,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 14:00:00,confirmed_low,low,2026-03-09 11:00:00,2026-03-09 14:00:00,1.15153,3,2.2896825396825764,0.0025199999999999828,True,False,True,False,"visible move: atr_score=2.290, relative_score=0.00499"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 15:00:00,ambiguous_noise,ambiguous,,2026-03-09 15:00:00,,3,,0.00245642857142855,True,False,False,True,pivot too close to previous confirmed pivot
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 16:00:00,candidate_high,high,2026-03-09 16:00:00,2026-03-09 16:00:00,1.15878,3,2.2066481994459988,0.0025785714285713984,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 18:00:00,candidate_high,high,2026-03-09 18:00:00,2026-03-09 18:00:00,1.15937,3,1.6979742173112504,0.0027149999999999752,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 19:00:00,candidate_high,high,2026-03-09 19:00:00,2026-03-09 19:00:00,1.15992,3,1.9294871794872153,0.0026742857142856924,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 20:00:00,confirmed_low,low,2026-03-09 17:00:00,2026-03-09 20:00:00,1.15476,3,1.956663055254645,0.00263714285714283,True,False,True,False,"visible move: atr_score=1.957, relative_score=0.00446"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 22:00:00,candidate_high,high,2026-03-09 22:00:00,2026-03-09 22:00:00,1.16338,3,2.284800000000055,0.002678571428571419,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-09 23:00:00,candidate_high,high,2026-03-09 23:00:00,2026-03-09 23:00:00,1.16373,3,2.2914466737064405,0.0027057142857142796,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 01:00:00,confirmed_low,low,2026-03-09 22:00:00,2026-03-10 01:00:00,1.15753,3,2.9817961165048565,0.0023542857142857215,True,False,True,False,"visible move: atr_score=2.982, relative_score=0.00604"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 04:00:00,confirmed_high,high,2026-03-10 01:00:00,2026-03-10 04:00:00,1.16455,3,3.1219822109275674,0.002248571428571441,True,False,True,False,"visible move: atr_score=3.122, relative_score=0.00604"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 05:00:00,candidate_low,low,2026-03-10 05:00:00,2026-03-10 05:00:00,1.16116,3,1.5231065468549296,0.002225714285714307,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 06:00:00,candidate_low,low,2026-03-10 06:00:00,2026-03-10 06:00:00,1.16078,3,1.3659739344840356,0.0020278571428571685,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 07:00:00,candidate_low,low,2026-03-10 07:00:00,2026-03-10 07:00:00,1.16069,3,1.534687619777715,0.0018635714285714564,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 09:00:00,candidate_high,high,2026-03-10 09:00:00,2026-03-10 09:00:00,1.16376,3,1.7055555555554958,0.001800000000000008,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 10:00:00,confirmed_low,low,2026-03-10 07:00:00,2026-03-10 10:00:00,1.16069,3,2.8677745664740053,0.001977142857142868,True,False,True,False,"visible move: atr_score=2.868, relative_score=0.00486"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 13:00:00,confirmed_high,high,2026-03-10 10:00:00,2026-03-10 13:00:00,1.16636,3,3.2255180820805176,0.0017578571428571285,True,False,True,False,"visible move: atr_score=3.226, relative_score=0.00487"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 16:00:00,confirmed_low,low,2026-03-10 13:00:00,2026-03-10 16:00:00,1.1620300000000001,3,2.3744614179396644,0.0018235714285714164,True,False,True,False,"visible move: atr_score=2.374, relative_score=0.00372"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 18:00:00,candidate_high,high,2026-03-10 18:00:00,2026-03-10 18:00:00,1.1655,3,1.8699960364645891,0.0018021428571428474,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 20:00:00,candidate_high,high,2026-03-10 20:00:00,2026-03-10 20:00:00,1.16673,3,2.0798226164080456,0.001932857142857149,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 21:00:00,candidate_low,low,2026-03-10 21:00:00,2026-03-10 21:00:00,1.16135,3,2.5480378890392115,0.0021114285714285736,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 22:00:00,candidate_low,low,2026-03-10 22:00:00,2026-03-10 22:00:00,1.16073,3,2.728158493017227,0.0021992857142857053,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-10 23:00:00,confirmed_high,high,2026-03-10 20:00:00,2026-03-10 23:00:00,1.16673,3,2.8169014084507107,0.002129999999999997,True,False,True,False,"visible move: atr_score=2.817, relative_score=0.00517"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 00:00:00,candidate_low,low,2026-03-11 00:00:00,2026-03-11 00:00:00,1.16031,3,3.3239644970414735,0.001931428571428568,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 01:00:00,candidate_low,low,2026-03-11 01:00:00,2026-03-11 01:00:00,1.16029,3,2.301223241590202,0.0018685714285714258,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 03:00:00,candidate_high,high,2026-03-11 03:00:00,2026-03-11 03:00:00,1.16249,3,1.2758906379453046,0.001724285714285718,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 04:00:00,confirmed_low,low,2026-03-11 01:00:00,2026-03-11 04:00:00,1.16029,3,1.491468997086928,0.0017164285714285552,True,False,True,False,"visible move: atr_score=1.491, relative_score=0.00220"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 05:00:00,candidate_high,high,2026-03-11 05:00:00,2026-03-11 05:00:00,1.16293,3,1.5972342264477144,0.0016528571428571226,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 06:00:00,candidate_high,high,2026-03-11 06:00:00,2026-03-11 06:00:00,1.16318,3,1.72435897435902,0.0015600000000000058,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 07:00:00,candidate_high,high,2026-03-11 07:00:00,2026-03-11 07:00:00,1.16352,3,2.047430830039573,0.0014457142857142882,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 08:00:00,candidate_high,high,2026-03-11 08:00:00,2026-03-11 08:00:00,1.16361,3,1.7173913043478135,0.0013800000000000004,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 09:00:00,candidate_high,high,2026-03-11 09:00:00,2026-03-11 09:00:00,1.16409,3,1.6453149814717731,0.0013492857142857037,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 10:00:00,ambiguous_noise,ambiguous,,2026-03-11 10:00:00,,3,2.2794042116075666,0.001390714285714261,True,False,False,True,current candle is both local high and local low candidate
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 11:00:00,candidate_low,low,2026-03-11 11:00:00,2026-03-11 11:00:00,1.16035,3,3.2319644839067783,0.001287142857142836,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 12:00:00,candidate_low,low,2026-03-11 12:00:00,2026-03-11 12:00:00,1.15901,3,4.212253829321624,0.0013057142857142592,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 13:00:00,confirmed_high,high,2026-03-11 10:00:00,2026-03-11 13:00:00,1.16451,3,3.9305768249105983,0.0013992857142856982,True,False,True,False,"visible move: atr_score=3.931, relative_score=0.00474"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 15:00:00,candidate_low,low,2026-03-11 15:00:00,2026-03-11 15:00:00,1.15774,3,2.7760252365930707,0.0015849999999999792,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 17:00:00,candidate_high,high,2026-03-11 17:00:00,2026-03-11 17:00:00,1.16126,3,2.0296540362438154,0.001734285714285704,True,True,False,False,"potential local high, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 18:00:00,candidate_low,low,2026-03-11 18:00:00,2026-03-11 18:00:00,1.15656,3,2.679153094462508,0.0017542857142857082,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 19:00:00,candidate_low,low,2026-03-11 19:00:00,2026-03-11 19:00:00,1.1562999999999999,3,2.794366197183137,0.0017750000000000027,True,True,False,False,"potential local low, waiting for confirmation latency"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 20:00:00,confirmed_high,high,2026-03-11 17:00:00,2026-03-11 20:00:00,1.16126,3,2.816310679611637,0.00183928571428571,True,False,True,False,"visible move: atr_score=2.816, relative_score=0.00448"
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2026-03-11 23:00:00,confirmed_low,low,2026-03-11 20:00:00,2026-03-11 23:00:00,1.15608,3,2.7870868562643993,0.0018585714285714236,True,False,True,False,"visible move: atr_score=2.787, relative_score=0.00448"
