candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order,trend_context_label,context_score,context_reason,ltf_direction_match,htf_direction_match,ltf_direction_conflict,htf_direction_conflict,transition_matches_direction,price_band_matches_direction,momentum_matches_direction,context_at_start,context_at_end,htf_context_at_end,end_ltf_trend_state,end_ltf_ema_alignment,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_context_source_time,htf_trend_state,htf_ema_alignment,htf_price_vs_ema_band,htf_transition_state,htf_lookahead_safe,context_chart_path,manual_visual_status,visual_quality_score,degree_policy,wave5_diagnostic,partial123_diagnostic,final_phase23_decision,reviewed_chart_path,d1_context_usefulness,ema_context_usefulness,ewo_context_usefulness,context_changes_phase23_reading,user_review_priority,suggested_action,context_notes,phase,context_source_dir,phase23_closure_dir,source_context_chart_path,reviewed_context_chart_path,context_review_status,ema_usefulness,ewo_usefulness,htf_usefulness,quality_filter_candidate,phase25_rule_candidate,context_notes_integrated,context_rule_safety_note,must_user_review,visual_review_status,htf_ltf_context_usefulness,likely_problem_if_any,visual_notes,ewo_rule_assessment,aux_notes,auxiliary_policy
hard_invalid_forex_audjpy_h4_major_impulse_001,hard_invalid,impulse_diagnostics,forex_audjpy_h4_major_impulse_001,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,hard_invalid_impulse,full_impulse_12345,1.0,6.0,2025-12-09 04:00:00,2026-01-14 04:00:00,wave 2 breaks wave 1 origin | wave 2 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1\charts\invalidations\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,52,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.7616285714285738,-0.1095428571428414,positive,D1,2026-01-13,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1\charts\invalidations\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,hard_invalid_correct,5,major_context,clean_or_acceptable,not_applicable,keep_as_negative_example,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,partially_useful,useful,useful_for_momentum_only,flags_transition,medium,use_as_negative_example,Context shows bullish trend arrived later; initial leg still violates impulse cleanliness.,h4_d1_main,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1\charts\invalidations\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,context_should_not_rescue_count,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,no_context_only,do_not_use_as_rule,"Major visualmente atractivo, pero hard invalid sigue siendo hard invalid.",Context can explain the move but must not rescue a downgraded/excluded/invalid count.,no,,,,,,,
hard_invalid_metals_xagusd_h4_major_impulse_001,hard_invalid,impulse_diagnostics,metals_xagusd_h4_major_impulse_001,metals_xagusd_h4,Metals,XAGUSD.r,H4,major,bullish,hard_invalid_impulse,full_impulse_12345,1.0,6.0,2025-12-09 00:00:00,2026-01-20 12:00:00,wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1\charts\invalidations\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,53,impulse_with_htf,60,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,3.997799999999998,-0.2166857142857168,positive,D1,2026-01-19,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1\charts\invalidations\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,hard_invalid_correct,5,major_context,clean_or_acceptable,not_applicable,keep_as_negative_example,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,useful,useful,useful_for_wave_role,misleading_if_used_as_filter,high,inspect_manually_before_phase_2_5,Context is aligned but structure has overlap and possible extension failure; audit without rescue.,h4_d1_main,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1\charts\invalidations\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,context_should_not_rescue_count,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,no_context_only,do_not_use_as_rule,Contexto alcista no debe rescatar la invalidacion.,Context can explain the move but must not rescue a downgraded/excluded/invalid count.,no,,,,,,,
hard_invalid_index_aus200_h4_major_impulse_001,hard_invalid,impulse_diagnostics,index_aus200_h4_major_impulse_001,index_aus200_h4,Index,AUS200,H4,major,bullish,hard_invalid_impulse,full_impulse_12345,1.0,6.0,2025-12-04 00:00:00,2025-12-23 12:00:00,wave 2 breaks wave 1 origin | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1\charts\invalidations\054_hard_invalid_index_aus200_h4_major_impulse_001.png,54,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=negative,bullish_alignment,bullish_alignment,above_band,no_transition,121.56428571428478,52.24571428571289,positive,D1,2025-12-22,mixed_or_unclear,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1\charts\invalidations\054_hard_invalid_index_aus200_h4_major_impulse_001.png,hard_invalid_correct,5,degree_not_discriminative,clean_or_acceptable,not_applicable,keep_as_negative_example,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\054_hard_invalid_index_aus200_h4_major_impulse_001.png,useful,useful,useful_for_momentum_only,flags_transition,high,inspect_manually_before_phase_2_5,"D1/EMAs/EWO support candidate, but later correction suggests transition; only structural rules could change label.",h4_d1_main,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23,artifacts\wavecount\phase2_4_context_2026-05-18\h4_d1\charts\invalidations\054_hard_invalid_index_aus200_h4_major_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\054_hard_invalid_index_aus200_h4_major_impulse_001.png,context_should_not_rescue_count,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,no_context_only,do_not_use_as_rule,"Buen negativo: EMAs/EWO acompanan, pero la estructura sigue invalida.",Context can explain the move but must not rescue a downgraded/excluded/invalid count.,no,,,,,,,
impulse_metals_xagusd_h1_minor_impulse_019,impulse,impulse_diagnostics,metals_xagusd_h1_minor_impulse_019,metals_xagusd_h1,Metals,XAGUSD.r,H1,minor,bearish,strict_candidate_impulse,full_impulse_12345,19.0,24.0,2026-03-10 05:00:00,2026-03-12 03:00:00,,visually_good_impulse,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\002_impulse_metals_xagusd_h1_minor_impulse_019.png,2,conflict_with_htf,0,HTF conflicts with candidate direction,False,False,True,True,False,True,False,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=inside_band|transition=no_transition|ewo=positive,mixed_or_unclear,bullish_alignment,below_band,no_transition,-1.8825000000000076,0.180499999999995,negative,H4,2026-03-11 20:00:00,mixed_or_unclear,bullish_alignment,inside_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\002_impulse_metals_xagusd_h1_minor_impulse_019.png,,2,,,,,,,partially_useful,unclear,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\002_impulse_metals_xagusd_h1_minor_impulse_019.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\002_impulse_metals_xagusd_h1_minor_impulse_019.png,context_should_not_rescue_count,partially_useful,noisy,misleading_if_hard_filter,no_misleading,do_not_use_as_rule,,,,visually_forced,conflict_suspicious,labels compress a choppy pullback into five waves,Bearish count sits inside noisy sideways decline after a bullish rebound; 0-2 are crowded and 3-5 do not separate cleanly. EMA context is bearish locally but HTF conflict and weak structure make it poor for rules.,too_noisy,Bearish count sits inside noisy sideways decline after a bullish rebound; 0-2 are crowded and 3-5 do not separate cleanly. EMA context is bearish locally but HTF conflict and weak structure make it poor for rules.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
partial_123_index_aus200_h1_intermediate_partial123_001,partial_123,partial_impulses,index_aus200_h1_intermediate_partial123_001,index_aus200_h1,Index,AUS200,H1,intermediate,bullish,partial_123_candidate,partial_impulse_123,1.0,4.0,2026-02-25 02:00:00,2026-02-27 11:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\partials\015_partial_123_index_aus200_h1_intermediate_partial123_001.png,15,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,27.13571428571595,18.9342857142874,positive,H4,2026-02-27 04:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\partials\015_partial_123_index_aus200_h1_intermediate_partial123_001.png,,3,,,,,,,partially_useful,useful_for_momentum_only,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\partials\015_partial_123_index_aus200_h1_intermediate_partial123_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\015_partial_123_index_aus200_h1_intermediate_partial123_001.png,context_should_not_rescue_count,partially_useful,useful_for_momentum_phase,useful_regime_filter,no_misleading,do_not_use_as_rule,,,,visually_forced,useful,partial 1-2-3 is tiny and precedes a large bearish reversal,Bullish partial is too local and shallow relative to the surrounding structure. EMAs and HTF are bullish but the subsequent collapse makes the visual candidate weak for rule discovery.,too_noisy,Bullish partial is too local and shallow relative to the surrounding structure. EMAs and HTF are bullish but the subsequent collapse makes the visual candidate weak for rule discovery.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_forex_audjpy_h1_abc_009,abc,candidate_counts,forex_audjpy_h1_abc_009,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,intermediate,bullish,candidate_abc,abc,9.0,12.0,2026-03-06 16:00:00,2026-03-09 22:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\025_abc_forex_audjpy_h1_abc_009.png,25,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.5778714285714273,0.1090428571428532,positive,H4,2026-03-09 16:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\025_abc_forex_audjpy_h1_abc_009.png,,2,,,,,,,misleading,useful_for_momentum_only,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\025_abc_forex_audjpy_h1_abc_009.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\025_abc_forex_audjpy_h1_abc_009.png,context_should_not_rescue_count,misleading,useful_for_momentum_phase,neutral,no_misleading,do_not_use_as_rule,,,,visually_forced,unclear,ABC labels overlap several impulse subwaves and do not isolate a correction,Purple paths jump across multiple nested swings; the dominant visible story is bullish impulse and continuation not a clean corrective ABC.,not_supported,Purple paths jump across multiple nested swings; the dominant visible story is bullish impulse and continuation not a clean corrective ABC.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_metals_xagusd_h1_abc_003,abc,candidate_counts,metals_xagusd_h1_abc_003,metals_xagusd_h1,Metals,XAGUSD.r,H1,intermediate,bearish,candidate_abc,abc,3.0,6.0,2026-03-02 01:00:00,2026-03-03 13:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\026_abc_metals_xagusd_h1_abc_003.png,26,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-6.545942857142862,-2.105400000000003,negative,H4,2026-03-03 08:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\026_abc_metals_xagusd_h1_abc_003.png,,2,,,,,,,partially_useful,useful_for_momentum_only,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\026_abc_metals_xagusd_h1_abc_003.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\026_abc_metals_xagusd_h1_abc_003.png,context_should_not_rescue_count,partially_useful,useful_for_momentum_phase,misleading_if_hard_filter,no_misleading,do_not_use_as_rule,,,,visually_forced,conflict_suspicious,too many overlapping ABC alternatives around a crash leg; labels mix correction and impulse,The central XAGUSD drop is impulsive-looking while the ABC overlays cross several degrees and make the correction role unclear.,not_supported,The central XAGUSD drop is impulsive-looking while the ABC overlays cross several degrees and make the correction role unclear.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_index_aus200_h1_abc_004,abc,candidate_counts,index_aus200_h1_abc_004,index_aus200_h1,Index,AUS200,H1,intermediate,bearish,candidate_abc,abc,4.0,7.0,2026-02-27 11:00:00,2026-03-03 17:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\027_abc_index_aus200_h1_abc_004.png,27,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-181.2957142857158,-13.161428571429497,negative,H4,2026-03-03 12:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\027_abc_index_aus200_h1_abc_004.png,,3,,,,,,,partially_useful,useful_for_momentum_only,,,inspect_manually_before_phase_2_5,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\027_abc_index_aus200_h1_abc_004.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\027_abc_index_aus200_h1_abc_004.png,context_should_not_rescue_count,partially_useful,useful_for_momentum_phase,useful_transition_context,no_misleading,do_not_use_as_rule,,,,ambiguous,conflict_explains_case,candidate ABCs are crowded and partially duplicate the bearish impulse,There is a real bearish move after the top but the ABC labels sit on both the topping chop and the decline so correction versus impulse is blurred.,too_noisy,There is a real bearish move after the top but the ABC labels sit on both the topping chop and the decline so correction versus impulse is blurred.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_forex_audjpy_h1_abc_011,abc,candidate_counts,forex_audjpy_h1_abc_011,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,intermediate,bullish,candidate_abc,abc,11.0,14.0,2026-03-09 02:00:00,2026-03-11 18:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\028_abc_forex_audjpy_h1_abc_011.png,28,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.7761857142856883,-0.0133857142857323,positive,H4,2026-03-11 12:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\028_abc_forex_audjpy_h1_abc_011.png,,2,,,,,,,misleading,useful_for_momentum_only,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\028_abc_forex_audjpy_h1_abc_011.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\028_abc_forex_audjpy_h1_abc_011.png,context_should_not_rescue_count,misleading,useful_for_momentum_phase,neutral,no_misleading,do_not_use_as_rule,,,,visually_forced,unclear,C is placed at the strongest breakout high making ABC resemble an impulse leg,The price action from B to C is the main bullish thrust; treating it as corrective C is visually weak despite aligned EMA context.,not_supported,The price action from B to C is the main bullish thrust; treating it as corrective C is visually weak despite aligned EMA context.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_forex_audjpy_h1_abc_007,abc,candidate_counts,forex_audjpy_h1_abc_007,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bullish,candidate_abc,abc,7.0,10.0,2026-03-03 17:00:00,2026-03-04 22:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\029_abc_forex_audjpy_h1_abc_007.png,29,conflict_with_htf,60,HTF aligned with candidate direction; EWO 5-35 confirms direction,False,True,True,False,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,0.3238857142857227,0.1486428571428746,positive,H4,2026-03-04 16:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\029_abc_forex_audjpy_h1_abc_007.png,,2,,,,,,,misleading,useful_for_momentum_only,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\029_abc_forex_audjpy_h1_abc_007.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\029_abc_forex_audjpy_h1_abc_007.png,context_should_not_rescue_count,misleading,useful_for_momentum_phase,misleading_if_hard_filter,no_misleading,do_not_use_as_rule,,,,visually_forced,conflict_suspicious,minor ABC labels are stacked inside sideways chop and then attach to later impulse,Multiple A/B/C marks cluster around AUDJPY range noise; the later C at the major high reads as impulse completion rather than correction.,not_supported,Multiple A/B/C marks cluster around AUDJPY range noise; the later C at the major high reads as impulse completion rather than correction.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_metals_xagusd_h1_abc_002,abc,candidate_counts,metals_xagusd_h1_abc_002,metals_xagusd_h1,Metals,XAGUSD.r,H1,minor,bullish,candidate_abc,abc,2.0,5.0,2026-02-26 01:00:00,2026-03-02 01:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\030_abc_metals_xagusd_h1_abc_002.png,30,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,3.9260285714285743,-0.0242857142857104,positive,H4,2026-02-27 20:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\030_abc_metals_xagusd_h1_abc_002.png,,2,,,,,,,misleading,useful_for_momentum_only,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\030_abc_metals_xagusd_h1_abc_002.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\030_abc_metals_xagusd_h1_abc_002.png,context_should_not_rescue_count,misleading,useful_for_momentum_phase,neutral,no_misleading,do_not_use_as_rule,,,,visually_forced,unclear,ABC labels span too many degrees and confuse crash leg with correction,The huge drop from the XAGUSD high dominates the chart; purple paths are tangled and do not define a defensible minor bullish correction.,not_supported,The huge drop from the XAGUSD high dominates the chart; purple paths are tangled and do not define a defensible minor bullish correction.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_index_aus200_h1_abc_006,abc,candidate_counts,index_aus200_h1_abc_006,index_aus200_h1,Index,AUS200,H1,minor,bearish,candidate_abc,abc,6.0,9.0,2026-03-02 07:00:00,2026-03-03 17:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\031_abc_index_aus200_h1_abc_006.png,31,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-181.2957142857158,-13.161428571429497,negative,H4,2026-03-03 12:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\031_abc_index_aus200_h1_abc_006.png,,3,,,,,,,partially_useful,useful_for_momentum_only,,,inspect_manually_before_phase_2_5,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\031_abc_index_aus200_h1_abc_006.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\031_abc_index_aus200_h1_abc_006.png,context_should_not_rescue_count,partially_useful,useful_for_momentum_phase,useful_transition_context,no_misleading,do_not_use_as_rule,,,,ambiguous,conflict_explains_case,ABC paths overlap the same bearish impulse and several sub-swings,Some downtrend corrections are visible but labels are dense and the final C reaches the major selloff low making the structure too broad for clean ABC use.,too_noisy,Some downtrend corrections are visible but labels are dense and the final C reaches the major selloff low making the structure too broad for clean ABC use.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
