source_phase,source_candidate_id,candidate_id,structure_type,review_category,group,symbol,timeframe,swing_degree,direction,timeframe_policy,degree_policy,phase25_allowed_use,final_phase23_decision,manual_visual_status,visual_quality_score,wave5_diagnostic,wave5_endpoint_status,proposed_endpoint_classification,future_more_extreme_found,post_wave5_extension_vs_wave5,partial123_diagnostic,partial123_status,live_state,wave3_too_weak,post_3_invalidates,post_3_confirms,context_review_status,trend_context_label,context_score,ema_usefulness,ewo_usefulness,htf_usefulness,phase25_rule_candidate,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_trend_state,htf_lookahead_safe,abc_contextual_policy,abc_parent_required,abc_parent_status,abc_role_hypothesis,abc_should_enter_phase25_context,context_must_not_rescue_bad_count,reviewed_chart_path,reviewed_context_chart_path,reviewed_chart_path_abc,guided_quality_score,guided_quality_bucket,score_reasons,score_penalties,ewo_wave_role_label,ewo_role_support,ewo_role_reasons,ewo_role_penalty,ema_context_label,ema_context_score_delta,htf_ltf_alignment_label,htf_context_score_delta,ready_for_phase251_search,phase251_reason,suggested_next_search_mode,chart_path
2.4.2_context_quality,near_miss_index_aus200_h1_intermediate_impulse_008,near_miss_index_aus200_h1_intermediate_impulse_008,ambiguous,near_miss,Index,AUS200,H1,intermediate,bearish,auxiliary_h1_h4,,experimental,,,3,,truncated_fifth_candidate,truncated_fifth_candidate,False,,,,,,,,context_explains_ambiguity,impulse_with_htf,60.0,partially_useful,useful_for_wave_role,useful_regime_filter,htf_alignment_soft_filter,below_band,no_transition,55.894285714286525,-23.895714285714348,positive,H4,bearish_alignment,True,,,,,,False,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\039_near_miss_index_aus200_h1_intermediate_impulse_008.png,,77,experimental_only,H1/H4 auxiliary; intermediate primary degree; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role; context explains ambiguity,wave5 provisional: truncated_fifth_candidate,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=-23.8957,0,ema_partial_or_neutral,2,impulse_with_htf,6,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\039_near_miss_index_aus200_h1_intermediate_impulse_008.png
2.4.4_contextual_corrections,abc_forex_audjpy_h4_major_abc_003,abc_forex_audjpy_h4_major_abc_003,abc_correction,abc,,AUDJPY.r,H4,major,bullish,primary_h4_d1,major_context,manual_review_only,keep_as_ambiguous_example,,3,,,,,,,,,,,,,impulse_with_htf,65.0,,,,,,,,,,D1,bullish_alignment,yes,manual_contextual_review_only,yes,direct_parent_candidate,possible_wave4_correction,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_033_abc_forex_audjpy_h4_major_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_033_abc_forex_audjpy_h4_major_abc_003.png,76,high_quality_context,H4/D1 primary base; major as context/higher degree; 2.3.4 ambiguous but useful; HTF context +6: impulse_with_htf; ,ABC requires contextual parent; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_033_abc_forex_audjpy_h4_major_abc_003.png
2.4.2_context_quality,near_miss_metals_xagusd_h1_intermediate_impulse_003,near_miss_metals_xagusd_h1_intermediate_impulse_003,ambiguous,near_miss,Metals,XAGUSD.r,H1,intermediate,bearish,auxiliary_h1_h4,,experimental,,,3,,truncated_fifth_candidate,truncated_fifth_candidate,False,,,,,,,,context_explains_ambiguity,correction_against_htf,60.0,partially_useful,useful_for_wave_role,useful_transition_context,htf_alignment_soft_filter,below_band,no_transition,-0.0710000000000121,-1.0495285714285671,negative,H4,mixed_or_unclear,True,,,,,,False,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\038_near_miss_metals_xagusd_h1_intermediate_impulse_003.png,,75,experimental_only,H1/H4 auxiliary; intermediate primary degree; EMA context +2: partially_useful; HTF context +4: correction_against_htf; useful_transition_context; EWO supports wave role; context explains ambiguity,wave5 provisional: truncated_fifth_candidate,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=negative; end_ewo_slope=-1.04953,0,ema_partial_or_neutral,2,correction_against_htf,4,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\038_near_miss_metals_xagusd_h1_intermediate_impulse_003.png
2.4.2_context_quality,partial_123_forex_eurusd_h1_major_partial123_002,partial_123_forex_eurusd_h1_major_partial123_002,partial_123,partial_123,Forex Majors,EURUSD.r,H1,major,bearish,auxiliary_h1_h4,,experimental,,,5,,,,,,,invalidated_after_3,partial_123_provisional_then_invalidated,False,True,True,context_confirms_good_count,impulse_with_htf,85.0,useful_trend_context,useful_for_wave_role,useful_regime_filter,htf_alignment_soft_filter,below_band,no_transition,-0.0055365714285713,-0.0043125714285714,negative,H4,bearish_alignment,True,,,,,,False,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\024_partial_123_forex_eurusd_h1_major_partial123_002.png,,75,experimental_only,H1/H4 auxiliary; major as context/higher degree; visual quality 5; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role; context confirms good count,partial 1-2-3 remains provisional; partial invalidated after 3,ewo_partial123_momentum_context,supports_wave_role,Partial 1-2-3 uses EWO only as provisional momentum context.; useful_for_wave_role; end_ewo_direction=negative; end_ewo_slope=-0.00431257,0,ema_supports_context,4,impulse_with_htf,6,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\024_partial_123_forex_eurusd_h1_major_partial123_002.png
2.4.2_context_quality,impulse_forex_eurjpy_m30_intermediate_impulse_005,impulse_forex_eurjpy_m30_intermediate_impulse_005,impulse,impulse,Forex Majors,EURJPY.r,M30,intermediate,bearish,microstructure_m30_h1,,manual_review_only,,,4,,premature_wave5_completion,premature_wave5_completion,True,0.3439897698209866,,,,,,,context_explains_ambiguity,impulse_with_htf,85.0,useful_trend_context,useful_for_wave_role,useful_regime_filter,do_not_use_as_rule,below_band,no_transition,-0.3852857142857431,-0.0864857142857431,negative,H1,bearish_alignment,True,,,,,,False,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\008_impulse_forex_eurjpy_m30_intermediate_impulse_005.png,,75,high_quality_context,intermediate primary degree; visual quality 4; impulse candidate; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role; context explains ambiguity,M30/H1 microstructure; wave5 provisional: premature_wave5_completion,ewo_impulse_momentum_context,supports_wave_role,"Impulse has EWO context, but current artifacts do not expose per-leg thresholds.; useful_for_wave_role; end_ewo_direction=negative; end_ewo_slope=-0.0864857",0,ema_supports_context,4,impulse_with_htf,6,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\008_impulse_forex_eurjpy_m30_intermediate_impulse_005.png
2.4.2_context_quality,partial_123_metals_xagusd_h4_minor_partial123_001,partial_123_metals_xagusd_h4_minor_partial123_001,partial_123,partial_123,Metals,XAGUSD.r,H4,minor,bullish,primary_h4_d1,minor_substructure_only,manual_review_only,keep_as_ambiguous_example,visually_defensible,4,not_applicable,,,,,partial_123_too_lax,partial_123_too_lax,ambiguous_partial,True,False,True,context_explains_ambiguity,impulse_with_htf,85.0,useful_trend_context,useful_for_wave_role,useful_regime_filter,htf_alignment_soft_filter,above_band,no_transition,2.410171428571431,1.1669857142857154,positive,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\018_partial_123_metals_xagusd_h4_minor_partial123_001.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\018_partial_123_metals_xagusd_h4_minor_partial123_001.png,,72,usable_but_provisional,H4/D1 primary base; 2.3.4 ambiguous but useful; visual quality 4; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role; context explains ambiguity,minor substructure only; partial 1-2-3 remains provisional; partial_123_too_lax,ewo_partial123_momentum_context,supports_wave_role,Partial 1-2-3 uses EWO only as provisional momentum context.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=1.16699,0,ema_supports_context,4,impulse_with_htf,6,manual_review,Useful as context but requires review or remains experimental.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\018_partial_123_metals_xagusd_h4_minor_partial123_001.png
2.4.2_context_quality,impulse_index_aus200_h1_minor_impulse_006,impulse_index_aus200_h1_minor_impulse_006,impulse,impulse,Index,AUS200,H1,minor,bearish,auxiliary_h1_h4,,manual_review_only,,,4,,premature_wave5_completion,premature_wave5_completion,True,1.272922944468367,,,,,,,context_confirms_good_count,correction_against_htf,60.0,useful_trend_context,useful_for_divergence_or_wave5_loss,useful_transition_context,htf_alignment_soft_filter,below_band,no_transition,-106.70428571428602,-49.2814285714303,negative,H4,mixed_or_unclear,True,,,,,,False,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\003_impulse_index_aus200_h1_minor_impulse_006.png,,71,usable_but_provisional,H1/H4 auxiliary; visual quality 4; impulse candidate; EMA context +4: useful_trend_context; HTF context +4: correction_against_htf; useful_transition_context; EWO partially supports role; context confirms good count,minor substructure only; wave5 provisional: premature_wave5_completion,ewo_impulse_momentum_context,partially_supports,"Impulse has EWO context, but current artifacts do not expose per-leg thresholds.; end_ewo_direction=negative; end_ewo_slope=-49.2814",0,ema_supports_context,4,correction_against_htf,4,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\003_impulse_index_aus200_h1_minor_impulse_006.png
2.4.2_context_quality,near_miss_forex_audjpy_h1_major_impulse_007,near_miss_forex_audjpy_h1_major_impulse_007,ambiguous,near_miss,Forex Majors,AUDJPY.r,H1,major,bullish,auxiliary_h1_h4,,experimental,,,4,,truncated_fifth_candidate,truncated_fifth_candidate,False,,,,,,,,context_explains_ambiguity,impulse_with_htf,85.0,useful_trend_context,useful_for_divergence_or_wave5_loss,useful_regime_filter,htf_alignment_soft_filter,above_band,no_transition,0.4107999999999805,0.0674428571428222,positive,H4,bullish_alignment,True,,,,,,False,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\043_near_miss_forex_audjpy_h1_major_impulse_007.png,,71,experimental_only,H1/H4 auxiliary; major as context/higher degree; visual quality 4; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; context explains ambiguity,wave5 provisional: truncated_fifth_candidate,ewo_contextual_proxy,unclear,EWO available only as end-of-candidate context.; end_ewo_direction=positive; end_ewo_slope=0.0674429,0,ema_supports_context,4,impulse_with_htf,6,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\043_near_miss_forex_audjpy_h1_major_impulse_007.png
2.4.2_context_quality,impulse_index_hk50_m30_major_impulse_003,impulse_index_hk50_m30_major_impulse_003,impulse,impulse,Index,HK50,M30,major,bearish,microstructure_m30_h1,,manual_review_only,,,4,,premature_wave5_completion,premature_wave5_completion,True,0.269670477471419,,,,,,,context_explains_ambiguity,impulse_with_htf,65.0,partially_useful,useful_for_wave_role,useful_regime_filter,do_not_use_as_rule,below_band,no_transition,-101.16457142856962,11.439000000002125,negative,H1,bearish_alignment,True,,,,,,False,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\012_impulse_index_hk50_m30_major_impulse_003.png,,68,usable_but_provisional,major as context/higher degree; visual quality 4; impulse candidate; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role; context explains ambiguity,M30/H1 microstructure; wave5 provisional: premature_wave5_completion,ewo_impulse_momentum_context,supports_wave_role,"Impulse has EWO context, but current artifacts do not expose per-leg thresholds.; useful_for_wave_role; end_ewo_direction=negative; end_ewo_slope=11.439",0,ema_partial_or_neutral,2,impulse_with_htf,6,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\012_impulse_index_hk50_m30_major_impulse_003.png
2.4.2_context_quality,near_miss_metals_xagusd_h1_major_impulse_006,near_miss_metals_xagusd_h1_major_impulse_006,ambiguous,near_miss,Metals,XAGUSD.r,H1,major,bullish,auxiliary_h1_h4,,experimental,,,3,,truncated_fifth_candidate,truncated_fifth_candidate,False,,,,,,,,context_explains_ambiguity,impulse_with_htf,70.0,partially_useful,useful_for_momentum_phase,partially_useful,do_not_use_as_rule,below_band,no_transition,0.7092857142857127,0.439871428571422,positive,H4,bullish_alignment,True,,,,,,False,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\044_near_miss_metals_xagusd_h1_major_impulse_006.png,,68,experimental_only,H1/H4 auxiliary; major as context/higher degree; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; ; EWO partially supports role; context explains ambiguity,wave5 provisional: truncated_fifth_candidate,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=0.439871,0,ema_partial_or_neutral,2,impulse_with_htf,6,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\044_near_miss_metals_xagusd_h1_major_impulse_006.png
2.4.4_contextual_corrections,abc_forex_gbpusd_h1_major_abc_003,abc_forex_gbpusd_h1_major_abc_003,abc_correction,abc,,GBPUSD.r,H1,major,bullish,auxiliary_h1_h4,major_context,manual_review_only,keep_as_ambiguous_example,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,manual_contextual_review_only,yes,no_clear_parent,unknown_correction_role,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_forex_gbpusd_h1_major_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_forex_gbpusd_h1_major_abc_003.png,67,usable_but_provisional,H1/H4 auxiliary; major as context/higher degree; 2.3.4 ambiguous but useful; visual quality 4,ABC requires contextual parent; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_forex_gbpusd_h1_major_abc_003.png
2.4.4_contextual_corrections,abc_index_aus200_h1_intermediate_abc_004,abc_index_aus200_h1_intermediate_abc_004,abc_correction,abc,,AUS200,H1,intermediate,bearish,auxiliary_h1_h4,intermediate_primary_candidate,manual_review_only,keep_as_ambiguous_example,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,manual_contextual_review_only,yes,direct_parent_candidate,possible_wave4_correction,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_027_abc_index_aus200_h1_intermediate_abc_004.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_027_abc_index_aus200_h1_intermediate_abc_004.png,67,usable_but_provisional,H1/H4 auxiliary; intermediate primary degree; 2.3.4 ambiguous but useful,ABC requires contextual parent; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_027_abc_index_aus200_h1_intermediate_abc_004.png
2.4.4_contextual_corrections,abc_forex_eurusd_h1_major_abc_002,abc_forex_eurusd_h1_major_abc_002,abc_correction,abc,,EURUSD.r,H1,major,bearish,auxiliary_h1_h4,major_context,manual_review_only,keep_as_ambiguous_example,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,manual_contextual_review_only,yes,no_clear_parent,unknown_correction_role,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_036_abc_forex_eurusd_h1_major_abc_002.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_036_abc_forex_eurusd_h1_major_abc_002.png,67,usable_but_provisional,H1/H4 auxiliary; major as context/higher degree; 2.3.4 ambiguous but useful; visual quality 4,ABC requires contextual parent; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_036_abc_forex_eurusd_h1_major_abc_002.png
