candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order,trend_context_label,context_score,context_reason,ltf_direction_match,htf_direction_match,ltf_direction_conflict,htf_direction_conflict,transition_matches_direction,price_band_matches_direction,momentum_matches_direction,context_at_start,context_at_end,htf_context_at_end,end_ltf_trend_state,end_ltf_ema_alignment,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_context_source_time,htf_trend_state,htf_ema_alignment,htf_price_vs_ema_band,htf_transition_state,htf_lookahead_safe,context_chart_path
abc_exp257_forex_majors_audcadr_h4_intermediate_abc_004,abc,candidate_counts,exp257_forex_majors_audcadr_h4_intermediate_abc_004,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,intermediate,bullish,candidate_abc,abc,4,7,2025-07-17 08:00:00,2025-07-24 12:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\025_abc_exp257_forex_majors_audcadr_h4_intermediate_abc_004.png,25,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.005155142857142914,0.002315428571428635,positive,D1,2025-07-23,mixed_or_unclear,bearish_alignment,above_band,no_transition,True,charts\abc\025_abc_exp257_forex_majors_audcadr_h4_intermediate_abc_004.png
abc_exp257_metals_xageurr_h4_intermediate_abc_002,abc,candidate_counts,exp257_metals_xageurr_h4_intermediate_abc_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,intermediate,bullish,candidate_abc,abc,2,5,2025-07-09 16:00:00,2025-07-23 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\026_abc_exp257_metals_xageurr_h4_intermediate_abc_002.png,26,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.5062142857142788,0.03252857142857124,positive,D1,2025-07-22,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\026_abc_exp257_metals_xageurr_h4_intermediate_abc_002.png
abc_exp257_index_aus200_h4_intermediate_abc_002,abc,candidate_counts,exp257_index_aus200_h4_intermediate_abc_002,exp257_index_aus200_h4,Index,AUS200,H4,intermediate,bullish,candidate_abc,abc,2,5,2025-06-27 20:00:00,2025-07-03 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\027_abc_exp257_index_aus200_h4_intermediate_abc_002.png,27,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,,,flat_or_unknown,D1,2025-07-02,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\027_abc_exp257_index_aus200_h4_intermediate_abc_002.png
abc_exp257_forex_majors_audcadr_h4_intermediate_abc_010,abc,candidate_counts,exp257_forex_majors_audcadr_h4_intermediate_abc_010,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,intermediate,bullish,candidate_abc,abc,10,13,2025-07-30 20:00:00,2025-08-08 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\028_abc_exp257_forex_majors_audcadr_h4_intermediate_abc_010.png,28,correction_against_htf,35,HTF conflicts with candidate direction; EWO 5-35 confirms direction,False,False,True,True,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,0.00314642857142855,0.0002605714285713878,positive,D1,2025-08-07,mixed_or_unclear,bearish_alignment,above_band,no_transition,True,charts\abc\028_abc_exp257_forex_majors_audcadr_h4_intermediate_abc_010.png
abc_exp257_forex_majors_audcadr_h4_minor_abc_002,abc,candidate_counts,exp257_forex_majors_audcadr_h4_minor_abc_002,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,minor,bullish,candidate_abc,abc,2,5,2025-07-03 12:00:00,2025-07-11 04:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\029_abc_exp257_forex_majors_audcadr_h4_minor_abc_002.png,29,correction_against_htf,70,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; transition matches candidate direction; EWO 5-35 confirms direction,True,False,False,True,True,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=bullish_transition|ewo=positive,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,bullish_transition,0.006142857142857117,0.0023645714285713826,positive,D1,2025-07-10,mixed_or_unclear,bearish_alignment,above_band,no_transition,True,charts\abc\029_abc_exp257_forex_majors_audcadr_h4_minor_abc_002.png
abc_exp257_metals_xageurr_h4_minor_abc_002,abc,candidate_counts,exp257_metals_xageurr_h4_minor_abc_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,minor,bullish,candidate_abc,abc,2,5,2025-07-02 04:00:00,2025-07-14 08:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\030_abc_exp257_metals_xageurr_h4_minor_abc_002.png,30,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,1.4130000000000038,0.5586428571428641,positive,D1,2025-07-11,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\030_abc_exp257_metals_xageurr_h4_minor_abc_002.png
abc_exp257_index_aus200_h4_minor_abc_002,abc,candidate_counts,exp257_index_aus200_h4_minor_abc_002,exp257_index_aus200_h4,Index,AUS200,H4,minor,bullish,candidate_abc,abc,2,5,2025-06-27 20:00:00,2025-07-03 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\031_abc_exp257_index_aus200_h4_minor_abc_002.png,31,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,,,flat_or_unknown,D1,2025-07-02,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\031_abc_exp257_index_aus200_h4_minor_abc_002.png
abc_exp257_forex_majors_audcadr_h4_minor_abc_005,abc,candidate_counts,exp257_forex_majors_audcadr_h4_minor_abc_005,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,minor,bearish,candidate_abc,abc,5,8,2025-07-11 04:00:00,2025-07-17 08:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\032_abc_exp257_forex_majors_audcadr_h4_minor_abc_005.png,32,conflict_with_htf,60,HTF aligned with candidate direction; EWO 5-35 confirms direction,False,True,True,False,False,True,True,trend=bullish_alignment|band=above_band|transition=bullish_transition|ewo=positive,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=inside_band|transition=no_transition|ewo=positive,mixed_or_unclear,bullish_alignment,below_band,no_transition,-0.004373142857142853,-0.0022131428571429135,negative,D1,2025-07-16,mixed_or_unclear,bearish_alignment,inside_band,no_transition,True,charts\abc\032_abc_exp257_forex_majors_audcadr_h4_minor_abc_005.png
abc_exp257_forex_majors_audcadr_h4_major_abc_006,abc,candidate_counts,exp257_forex_majors_audcadr_h4_major_abc_006,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,major,bullish,candidate_abc,abc,6,9,2025-07-30 20:00:00,2025-08-14 04:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\033_abc_exp257_forex_majors_audcadr_h4_major_abc_006.png,33,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.004121142857142934,0.00022242857142862338,positive,D1,2025-08-13,mixed_or_unclear,bearish_alignment,above_band,no_transition,True,charts\abc\033_abc_exp257_forex_majors_audcadr_h4_major_abc_006.png
abc_exp257_metals_xageurr_h4_major_abc_002,abc,candidate_counts,exp257_metals_xageurr_h4_major_abc_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,major,bullish,candidate_abc,abc,2,5,2025-07-09 16:00:00,2025-07-23 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\034_abc_exp257_metals_xageurr_h4_major_abc_002.png,34,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.5062142857142788,0.03252857142857124,positive,D1,2025-07-22,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\034_abc_exp257_metals_xageurr_h4_major_abc_002.png
abc_exp257_index_aus200_h4_major_abc_002,abc,candidate_counts,exp257_index_aus200_h4_major_abc_002,exp257_index_aus200_h4,Index,AUS200,H4,major,bullish,candidate_abc,abc,2,5,2025-06-30 16:00:00,2025-07-18 08:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\035_abc_exp257_index_aus200_h4_major_abc_002.png,35,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,94.34542857142696,50.70999999999913,positive,D1,2025-07-17,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\035_abc_exp257_index_aus200_h4_major_abc_002.png
abc_exp257_forex_majors_audcadr_h4_major_abc_008,abc,candidate_counts,exp257_forex_majors_audcadr_h4_major_abc_008,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,major,bullish,candidate_abc,abc,8,11,2025-08-04 20:00:00,2025-09-12 04:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\036_abc_exp257_forex_majors_audcadr_h4_major_abc_008.png,36,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.009156000000000053,0.0011728571428571977,positive,D1,2025-09-11,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\036_abc_exp257_forex_majors_audcadr_h4_major_abc_008.png
near_miss_exp257_forex_majors_audcadr_h4_intermediate_impulse_010,near_miss,impulse_diagnostics,exp257_forex_majors_audcadr_h4_intermediate_impulse_010,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,10,15,2025-07-30 20:00:00,2025-08-14 04:00:00,wave 4 overlaps wave 1 territory,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,37,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.004121142857142934,0.00022242857142862338,positive,D1,2025-08-13,mixed_or_unclear,bearish_alignment,above_band,no_transition,True,
near_miss_exp257_metals_xageurr_h4_intermediate_impulse_002,near_miss,impulse_diagnostics,exp257_metals_xageurr_h4_intermediate_impulse_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-07-09 16:00:00,2025-07-29 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\038_near_miss_exp257_metals_xageurr_h4_intermediate_impulse_002.png,38,impulse_with_htf,60,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,-0.13798571428571194,0.16157142857142048,negative,D1,2025-07-28,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\038_near_miss_exp257_metals_xageurr_h4_intermediate_impulse_002.png
near_miss_exp257_index_aus200_h4_intermediate_impulse_002,near_miss,impulse_diagnostics,exp257_index_aus200_h4_intermediate_impulse_002,exp257_index_aus200_h4,Index,AUS200,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-06-27 20:00:00,2025-07-15 16:00:00,wave 4 overlaps wave 1 territory | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\039_near_miss_exp257_index_aus200_h4_intermediate_impulse_002.png,39,impulse_with_htf,70,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,False,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,below_band,no_transition,31.143428571429467,8.260857142857276,positive,D1,2025-07-14,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\039_near_miss_exp257_index_aus200_h4_intermediate_impulse_002.png
near_miss_exp257_forex_majors_audcadr_h4_minor_impulse_002,near_miss,impulse_diagnostics,exp257_forex_majors_audcadr_h4_minor_impulse_002,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-07-03 12:00:00,2025-07-16 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\040_near_miss_exp257_forex_majors_audcadr_h4_minor_impulse_002.png,40,correction_against_htf,20,HTF conflicts with candidate direction; LTF EMA alignment matches candidate,True,False,False,True,False,False,False,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=inside_band|transition=no_transition|ewo=positive,mixed_or_unclear,bullish_alignment,below_band,no_transition,-0.002011428571428664,-0.000975571428571631,negative,D1,2025-07-15,mixed_or_unclear,bearish_alignment,inside_band,no_transition,True,charts\impulses\040_near_miss_exp257_forex_majors_audcadr_h4_minor_impulse_002.png
near_miss_exp257_metals_xageurr_h4_minor_impulse_002,near_miss,impulse_diagnostics,exp257_metals_xageurr_h4_minor_impulse_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-07-02 04:00:00,2025-07-16 12:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\041_near_miss_exp257_metals_xageurr_h4_minor_impulse_002.png,41,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.48051428571428545,-0.16508571428571628,positive,D1,2025-07-15,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\041_near_miss_exp257_metals_xageurr_h4_minor_impulse_002.png
near_miss_exp257_index_aus200_h4_minor_impulse_002,near_miss,impulse_diagnostics,exp257_index_aus200_h4_minor_impulse_002,exp257_index_aus200_h4,Index,AUS200,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-06-27 20:00:00,2025-07-07 00:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\042_near_miss_exp257_index_aus200_h4_minor_impulse_002.png,42,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,26.31685714285595,-8.453428571430777,positive,D1,2025-07-04,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\042_near_miss_exp257_index_aus200_h4_minor_impulse_002.png
near_miss_exp257_forex_majors_audcadr_h4_major_impulse_006,near_miss,impulse_diagnostics,exp257_forex_majors_audcadr_h4_major_impulse_006,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,major,bullish,soft_impulse_near_miss,full_impulse_12345,6,11,2025-07-30 20:00:00,2025-09-12 04:00:00,wave 4 overlaps wave 1 territory,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\043_near_miss_exp257_forex_majors_audcadr_h4_major_impulse_006.png,43,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.009156000000000053,0.0011728571428571977,positive,D1,2025-09-11,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\043_near_miss_exp257_forex_majors_audcadr_h4_major_impulse_006.png
near_miss_exp257_metals_xageurr_h4_major_impulse_002,near_miss,impulse_diagnostics,exp257_metals_xageurr_h4_major_impulse_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,major,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-07-09 16:00:00,2025-07-29 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\044_near_miss_exp257_metals_xageurr_h4_major_impulse_002.png,44,impulse_with_htf,60,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,-0.13798571428571194,0.16157142857142048,negative,D1,2025-07-28,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\044_near_miss_exp257_metals_xageurr_h4_major_impulse_002.png
near_miss_exp257_index_aus200_h4_major_impulse_002,near_miss,impulse_diagnostics,exp257_index_aus200_h4_major_impulse_002,exp257_index_aus200_h4,Index,AUS200,H4,major,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-06-30 16:00:00,2025-07-24 00:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\045_near_miss_exp257_index_aus200_h4_major_impulse_002.png,45,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,51.96600000000035,-3.10971428571429,positive,D1,2025-07-23,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\045_near_miss_exp257_index_aus200_h4_major_impulse_002.png
hard_invalid_exp257_forex_majors_audcadr_h4_intermediate_impulse_001,hard_invalid,impulse_diagnostics,exp257_forex_majors_audcadr_h4_intermediate_impulse_001,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,intermediate,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-07-01 20:00:00,2025-07-23 00:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,46,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=flat_or_unknown,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=positive,bearish_alignment,bearish_alignment,below_band,no_transition,-0.0016018571428572104,-1.0571428571526376e-05,negative,D1,2025-07-22,mixed_or_unclear,bearish_alignment,below_band,no_transition,True,
hard_invalid_exp257_metals_xageurr_h4_intermediate_impulse_001,hard_invalid,impulse_diagnostics,exp257_metals_xageurr_h4_intermediate_impulse_001,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,intermediate,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-07-07 00:00:00,2025-07-25 16:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,47,correction_against_htf,20,HTF conflicts with candidate direction; EWO 5-35 confirms direction,False,False,True,True,False,False,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=flat_or_unknown,trend=mixed_or_unclear|band=inside_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,mixed_or_unclear,bullish_alignment,inside_band,no_transition,-0.04035714285713965,-0.09767142857143085,negative,D1,2025-07-24,bullish_alignment,bullish_alignment,above_band,no_transition,True,
